transaction_id,transaction_date,employee_id,employee_name,email,department,category,merchant,amount_usd,currency,policy_limit_usd,policy_violation,notes
TXN-02442,2024-03-30,EMP-5557,Bradley Mccullough,bradley.mccullough@brex-demo.com,Sales,Travel & Lodging,AmericanAirlines,2129.88,USD,3000,False,
TXN-03008,2024-03-30,EMP-4527,Nathaniel Carney,nathaniel.carney@brex-demo.com,Sales,Meals & Entertainment,Chipotle,385.45,USD,150,True,Statement language visit few window.
TXN-03016,2024-03-30,EMP-6514,Carlos Hanson,carlos.hanson@brex-demo.com,Finance,Software & SaaS,Snowflake,344.59,USD,1000,False,Off work tree vote former new become interesting political listen.
TXN-03086,2024-03-30,EMP-4811,Sharon Oliver,sharon.oliver@brex-demo.com,Marketing,Advertising,Meta Ads,2659.06,USD,10000,False,
TXN-03089,2024-03-30,EMP-2424,Caroline Edwards,caroline.edwards@brex-demo.com,Engineering,Travel & Lodging,Lyft,1760.48,USD,3000,False,
TXN-03568,2024-03-30,EMP-2824,Ryan Hines,ryan.hines@brex-demo.com,Engineering,Software & SaaS,Snowflake,991.77,USD,1000,False,
TXN-03694,2024-03-30,EMP-2824,Ryan Hines,ryan.hines@brex-demo.com,Engineering,Software & SaaS,Datadog,700.96,USD,1000,False,
TXN-03719,2024-03-30,EMP-5552,Matthew Bennett,matthew.bennett@brex-demo.com,Sales,Travel & Lodging,Delta Airlines,2759.57,USD,3000,False,
TXN-03721,2024-03-30,EMP-2674,Tina Johnson,tina.johnson@brex-demo.com,Finance,Meals & Entertainment,Local Bistro,358.37,USD,150,True,
TXN-03766,2024-03-30,EMP-7873,David Baker,david.baker@brex-demo.com,Marketing,Hardware,CDW,2595.77,USD,2500,True,
TXN-03769,2024-03-30,EMP-9928,Paul Cooke,paul.cooke@brex-demo.com,Marketing,Hardware,CDW,1705.48,USD,2500,False,
TXN-04031,2024-03-30,EMP-1520,Andrew Lopez,andrew.lopez@brex-demo.com,Marketing,Professional Services,Accenture,636.11,USD,5000,False,
TXN-04054,2024-03-30,EMP-4527,Nathaniel Carney,nathaniel.carney@brex-demo.com,Sales,Meals & Entertainment,Local Bistro,226.71,USD,150,True,
TXN-04289,2024-03-30,EMP-5333,Lisa Brown,lisa.brown@brex-demo.com,Finance,Meals & Entertainment,DoorDash,470.87,USD,150,True,
TXN-04680,2024-03-30,EMP-6635,Rachel Klein,rachel.klein@brex-demo.com,Finance,Travel & Lodging,Marriott,3010.18,USD,3000,True,
TXN-04703,2024-03-30,EMP-7873,David Baker,david.baker@brex-demo.com,Marketing,Professional Services,McKinsey & Co,3389.22,USD,5000,False,
TXN-04793,2024-03-30,EMP-1409,Christopher Henry,christopher.henry@brex-demo.com,Engineering,Hardware,CDW,1990.58,USD,2500,False,Town information best somebody.
TXN-00043,2024-03-31,EMP-3286,Andrew Hall,andrew.hall@brex-demo.com,Engineering,Software & SaaS,Datadog,645.59,USD,1000,False,
TXN-00231,2024-03-31,EMP-2519,Cody Wilson,cody.wilson@brex-demo.com,Finance,Professional Services,Deloitte Consulting,2974.49,USD,5000,False,
TXN-00445,2024-03-31,EMP-5333,Lisa Brown,lisa.brown@brex-demo.com,Finance,Software & SaaS,Snowflake,1717.22,USD,1000,True,Two building push side father board.
TXN-00454,2024-03-31,EMP-7924,Adam Shea,adam.shea@brex-demo.com,Sales,Advertising,The Trade Desk,909.0,USD,10000,False,
TXN-01072,2024-03-31,EMP-2424,Caroline Edwards,caroline.edwards@brex-demo.com,Engineering,Software & SaaS,Zoom,666.08,USD,1000,False,
TXN-01441,2024-03-31,EMP-9935,Samantha Hale,samantha.hale@brex-demo.com,Engineering,Professional Services,Local Law Firm LLP,3783.98,USD,5000,False,
TXN-01494,2024-03-31,EMP-7224,Jaclyn Howard,jaclyn.howard@brex-demo.com,Finance,Software & SaaS,Datadog,1922.29,USD,1000,True,
TXN-01501,2024-03-31,EMP-6881,Matthew Allen,matthew.allen@brex-demo.com,Finance,Travel & Lodging,United Airlines,3718.67,USD,3000,True,
TXN-01578,2024-03-31,EMP-2674,Tina Johnson,tina.johnson@brex-demo.com,Finance,Professional Services,McKinsey & Co,7864.64,USD,5000,True,The value short for song with future miss.
TXN-01813,2024-03-31,EMP-6514,Carlos Hanson,carlos.hanson@brex-demo.com,Finance,Professional Services,Local Law Firm LLP,3381.63,USD,5000,False,
TXN-01988,2024-03-31,EMP-3615,Antonio Li,antonio.li@brex-demo.com,Sales,Office Supplies,Staples,284.88,USD,200,True,
TXN-02705,2024-03-31,EMP-1520,Andrew Lopez,andrew.lopez@brex-demo.com,Marketing,Professional Services,McKinsey & Co,1346.36,USD,5000,False,
TXN-02776,2024-03-31,EMP-4657,Andrea Mccann,andrea.mccann@brex-demo.com,Engineering,Software & SaaS,Figma,1199.47,USD,1000,True,Road player message though their soldier financial.
TXN-02911,2024-03-31,EMP-2674,Tina Johnson,tina.johnson@brex-demo.com,Finance,Office Supplies,Staples,153.43,USD,200,False,
TXN-02920,2024-03-31,EMP-2584,Mark Jacobs,mark.jacobs@brex-demo.com,Finance,Professional Services,Freelancer Invoice,4109.74,USD,5000,False,
TXN-03201,2024-03-31,EMP-1488,Courtney Thomas,courtney.thomas@brex-demo.com,Marketing,Software & SaaS,Zoom,1736.67,USD,1000,True,Camera blood scientist develop director security admit else.
TXN-03439,2024-03-31,EMP-4657,Andrea Mccann,andrea.mccann@brex-demo.com,Engineering,Software & SaaS,Figma,133.37,USD,1000,False,
TXN-03781,2024-03-31,EMP-1711,Travis Jackson,travis.jackson@brex-demo.com,Finance,Hardware,CDW,2004.85,USD,2500,False,
TXN-04201,2024-03-31,EMP-5333,Lisa Brown,lisa.brown@brex-demo.com,Finance,Professional Services,Deloitte Consulting,6428.69,USD,5000,True,Official detail personal choose paper myself performance remember.
TXN-04240,2024-03-31,EMP-5552,Matthew Bennett,matthew.bennett@brex-demo.com,Sales,Travel & Lodging,Hilton,893.65,USD,3000,False,
TXN-04246,2024-03-31,EMP-5552,Matthew Bennett,matthew.bennett@brex-demo.com,Sales,Advertising,LinkedIn Ads,1718.02,USD,10000,False,
TXN-04352,2024-03-31,EMP-1488,Courtney Thomas,courtney.thomas@brex-demo.com,Marketing,Travel & Lodging,Lyft,1849.3,USD,3000,False,
TXN-04356,2024-03-31,EMP-1434,Jennifer Davis,jennifer.davis@brex-demo.com,Marketing,Meals & Entertainment,Chipotle,88.62,USD,150,False,
TXN-04399,2024-03-31,EMP-3615,Antonio Li,antonio.li@brex-demo.com,Sales,Meals & Entertainment,Conference Catering Co.,157.29,USD,150,True,
TXN-04539,2024-03-31,EMP-5552,Matthew Bennett,matthew.bennett@brex-demo.com,Sales,Office Supplies,Amazon Business,176.5,USD,200,False,
TXN-04968,2024-03-31,EMP-9935,Samantha Hale,samantha.hale@brex-demo.com,Engineering,Travel & Lodging,Delta Airlines,1861.13,USD,3000,False,
TXN-04973,2024-03-31,EMP-2679,Mark Daniel,mark.daniel@brex-demo.com,Engineering,Software & SaaS,Notion,1801.63,USD,1000,True,
TXN-00159,2024-04-01,EMP-1488,Courtney Thomas,courtney.thomas@brex-demo.com,Marketing,Advertising,Google Ads,873.81,USD,10000,False,
TXN-00226,2024-04-01,EMP-2584,Mark Jacobs,mark.jacobs@brex-demo.com,Finance,Software & SaaS,Notion,1627.49,USD,1000,True,
TXN-00461,2024-04-01,EMP-5557,Bradley Mccullough,bradley.mccullough@brex-demo.com,Sales,Office Supplies,Grainger,170.78,USD,200,False,Notice culture call watch less girl campaign security say prevent.
TXN-00511,2024-04-01,EMP-9928,Paul Cooke,paul.cooke@brex-demo.com,Marketing,Advertising,The Trade Desk,7398.16,USD,10000,False,
TXN-00542,2024-04-01,EMP-8527,Kendra Whitaker,kendra.whitaker@brex-demo.com,Finance,Professional Services,Local Law Firm LLP,1654.77,USD,5000,False,
TXN-00598,2024-04-01,EMP-5012,Frances Pierce,frances.pierce@brex-demo.com,Engineering,Professional Services,McKinsey & Co,4025.73,USD,5000,False,Body through politics board serve establish change.
TXN-00698,2024-04-01,EMP-5552,Matthew Bennett,matthew.bennett@brex-demo.com,Sales,Office Supplies,Uline,11.3,USD,200,False,
TXN-01070,2024-04-01,EMP-9928,Paul Cooke,paul.cooke@brex-demo.com,Marketing,Software & SaaS,Notion,73.8,USD,1000,False,
TXN-01179,2024-04-01,EMP-6514,Carlos Hanson,carlos.hanson@brex-demo.com,Finance,Software & SaaS,Datadog,606.7,USD,1000,False,
TXN-01329,2024-04-01,EMP-9935,Samantha Hale,samantha.hale@brex-demo.com,Engineering,Hardware,Apple Business,2552.64,USD,2500,True,Table line sure bit with.
TXN-01517,2024-04-01,EMP-5506,Laura Ross,laura.ross@brex-demo.com,Engineering,Hardware,Dell Technologies,2575.98,USD,2500,True,
TXN-01598,2024-04-01,EMP-5333,Lisa Brown,lisa.brown@brex-demo.com,Finance,Software & SaaS,GitHub,50.92,USD,1000,False,
TXN-01893,2024-04-01,EMP-6514,Carlos Hanson,carlos.hanson@brex-demo.com,Finance,Professional Services,McKinsey & Co,6833.08,USD,5000,True,
TXN-02012,2024-04-01,EMP-7912,Amber David,amber.david@brex-demo.com,Engineering,Software & SaaS,AWS Marketplace,2103.96,USD,1000,True,
TXN-02032,2024-04-01,EMP-9935,Samantha Hale,samantha.hale@brex-demo.com,Engineering,Software & SaaS,Zoom,1593.32,USD,1000,True,
TXN-02283,2024-04-01,EMP-7873,David Baker,david.baker@brex-demo.com,Marketing,Meals & Entertainment,Chipotle,220.43,USD,150,True,
TXN-02559,2024-04-01,EMP-7912,Amber David,amber.david@brex-demo.com,Engineering,Hardware,Dell Technologies,2982.95,USD,2500,True,
TXN-02956,2024-04-01,EMP-8359,Rhonda Gutierrez,rhonda.gutierrez@brex-demo.com,Sales,Advertising,Google Ads,12739.51,USD,10000,True,
TXN-03096,2024-04-01,EMP-2584,Mark Jacobs,mark.jacobs@brex-demo.com,Finance,Professional Services,Accenture,6071.88,USD,5000,True,In catch church range half reveal such special wind.
TXN-03428,2024-04-01,EMP-1711,Travis Jackson,travis.jackson@brex-demo.com,Finance,Professional Services,Deloitte Consulting,2506.57,USD,5000,False,Without book one thought its effect space financial activity.
TXN-03657,2024-04-01,EMP-2535,Timothy Humphrey,timothy.humphrey@brex-demo.com,Marketing,Travel & Lodging,AmericanAirlines,2022.23,USD,3000,False,
TXN-03732,2024-04-01,EMP-4582,Christopher Hall,christopher.hall@brex-demo.com,Marketing,Meals & Entertainment,OpenTable Restaurant,259.71,USD,150,True,
TXN-03802,2024-04-01,EMP-9935,Samantha Hale,samantha.hale@brex-demo.com,Engineering,Professional Services,McKinsey & Co,7404.49,USD,5000,True,
TXN-03971,2024-04-01,EMP-4582,Christopher Hall,christopher.hall@brex-demo.com,Marketing,Advertising,Meta Ads,7472.34,USD,10000,False,
TXN-04029,2024-04-01,EMP-4527,Nathaniel Carney,nathaniel.carney@brex-demo.com,Sales,Meals & Entertainment,Seamless,396.12,USD,150,True,
TXN-04224,2024-04-01,EMP-2674,Tina Johnson,tina.johnson@brex-demo.com,Finance,Meals & Entertainment,Chipotle,254.64,USD,150,True,
TXN-04261,2024-04-01,EMP-6635,Rachel Klein,rachel.klein@brex-demo.com,Finance,Software & SaaS,Figma,1559.04,USD,1000,True,Want husband person door choose yes seven my truth.
TXN-04385,2024-04-01,EMP-1409,Christopher Henry,christopher.henry@brex-demo.com,Engineering,Hardware,Best Buy Business,51.66,USD,2500,False,
TXN-04478,2024-04-01,EMP-4527,Nathaniel Carney,nathaniel.carney@brex-demo.com,Sales,Travel & Lodging,Hilton,788.89,USD,3000,False,
TXN-04519,2024-04-01,EMP-2824,Ryan Hines,ryan.hines@brex-demo.com,Engineering,Software & SaaS,Heroku,555.24,USD,1000,False,
TXN-04865,2024-04-01,EMP-2535,Timothy Humphrey,timothy.humphrey@brex-demo.com,Marketing,Software & SaaS,Jira Cloud,389.69,USD,1000,False,In will case simply go join.
TXN-04897,2024-04-01,EMP-6635,Rachel Klein,rachel.klein@brex-demo.com,Finance,Office Supplies,Grainger,20.92,USD,200,False,
TXN-00001,2024-04-02,EMP-2679,Mark Daniel,mark.daniel@brex-demo.com,Engineering,Software & SaaS,Jira Cloud,753.44,USD,1000,False,
TXN-00234,2024-04-02,EMP-6514,Carlos Hanson,carlos.hanson@brex-demo.com,Finance,Software & SaaS,Zoom,612.14,USD,1000,False,
TXN-00409,2024-04-02,EMP-4257,Timothy White,timothy.white@brex-demo.com,Marketing,Advertising,Google Ads,1529.67,USD,10000,False,
TXN-01028,2024-04-02,EMP-3286,Andrew Hall,andrew.hall@brex-demo.com,Engineering,Software & SaaS,Notion,344.97,USD,1000,False,
TXN-01162,2024-04-02,EMP-6574,William Lindsey,william.lindsey@brex-demo.com,Sales,Travel & Lodging,Delta Airlines,859.34,USD,3000,False,When season writer suggest hour into road during lot science.
TXN-01404,2024-04-02,EMP-6574,William Lindsey,william.lindsey@brex-demo.com,Sales,Travel & Lodging,United Airlines,567.34,USD,3000,False,
TXN-01461,2024-04-02,EMP-3615,Antonio Li,antonio.li@brex-demo.com,Sales,Advertising,Twitter/X Ads,1845.27,USD,10000,False,
TXN-01563,2024-04-02,EMP-5012,Frances Pierce,frances.pierce@brex-demo.com,Engineering,Software & SaaS,GitHub,376.33,USD,1000,False,
TXN-01596,2024-04-02,EMP-7924,Adam Shea,adam.shea@brex-demo.com,Sales,Meals & Entertainment,Starbucks,30.84,USD,150,False,Reach one paper meet vote building plan.
TXN-01615,2024-04-02,EMP-6881,Matthew Allen,matthew.allen@brex-demo.com,Finance,Software & SaaS,Datadog,1413.89,USD,1000,True,
TXN-01823,2024-04-02,EMP-4611,Aaron Neal,aaron.neal@brex-demo.com,Sales,Travel & Lodging,Uber,3114.14,USD,3000,True,
TXN-01824,2024-04-02,EMP-7224,Jaclyn Howard,jaclyn.howard@brex-demo.com,Finance,Software & SaaS,AWS Marketplace,1186.23,USD,1000,True,
TXN-01843,2024-04-02,EMP-6635,Rachel Klein,rachel.klein@brex-demo.com,Finance,Office Supplies,Amazon Business,257.96,USD,200,True,
TXN-01883,2024-04-02,EMP-1409,Christopher Henry,christopher.henry@brex-demo.com,Engineering,Hardware,Best Buy Business,1829.78,USD,2500,False,Fire whom population sound keep protect.
TXN-02130,2024-04-02,EMP-6635,Rachel Klein,rachel.klein@brex-demo.com,Finance,Meals & Entertainment,Seamless,80.19,USD,150,False,
TXN-02242,2024-04-02,EMP-5506,Laura Ross,laura.ross@brex-demo.com,Engineering,Hardware,Apple Business,1828.57,USD,2500,False,She person mind expect character north wish suggest.
TXN-02516,2024-04-02,EMP-7224,Jaclyn Howard,jaclyn.howard@brex-demo.com,Finance,Meals & Entertainment,Starbucks,484.76,USD,150,True,
TXN-02666,2024-04-02,EMP-1488,Courtney Thomas,courtney.thomas@brex-demo.com,Marketing,Advertising,The Trade Desk,4803.16,USD,10000,False,
TXN-02690,2024-04-02,EMP-9279,Amber Williams,amber.williams@brex-demo.com,Marketing,Advertising,Google Ads,5436.78,USD,10000,False,
TXN-02734,2024-04-02,EMP-2519,Cody Wilson,cody.wilson@brex-demo.com,Finance,Software & SaaS,Slack,1294.51,USD,1000,True,
TXN-03067,2024-04-02,EMP-4811,Sharon Oliver,sharon.oliver@brex-demo.com,Marketing,Professional Services,Deloitte Consulting,5401.66,USD,5000,True,Network song share positive have.
TXN-03092,2024-04-02,EMP-2674,Tina Johnson,tina.johnson@brex-demo.com,Finance,Professional Services,Accenture,4730.9,USD,5000,False,Protect think hospital maybe indeed generation information raise attack.
TXN-03543,2024-04-02,EMP-4811,Sharon Oliver,sharon.oliver@brex-demo.com,Marketing,Advertising,The Trade Desk,8477.12,USD,10000,False,Discussion if finish manage create technology food yeah own nation.
TXN-03845,2024-04-02,EMP-7912,Amber David,amber.david@brex-demo.com,Engineering,Hardware,B&H Photo,1885.54,USD,2500,False,Speak never social best serious newspaper major message use throughout.
TXN-03985,2024-04-02,EMP-2674,Tina Johnson,tina.johnson@brex-demo.com,Finance,Software & SaaS,Zoom,236.19,USD,1000,False,Miss one exist piece go.
TXN-04014,2024-04-02,EMP-4657,Andrea Mccann,andrea.mccann@brex-demo.com,Engineering,Meals & Entertainment,DoorDash,286.92,USD,150,True,Interest discuss task care.
TXN-04659,2024-04-02,EMP-6574,William Lindsey,william.lindsey@brex-demo.com,Sales,Meals & Entertainment,Grubhub,484.51,USD,150,True,
TXN-04789,2024-04-02,EMP-7873,David Baker,david.baker@brex-demo.com,Marketing,Travel & Lodging,Airbnb,3424.38,USD,3000,True,
TXN-04814,2024-04-02,EMP-4527,Nathaniel Carney,nathaniel.carney@brex-demo.com,Sales,Professional Services,McKinsey & Co,1052.58,USD,5000,False,
TXN-00678,2024-04-03,EMP-1711,Travis Jackson,travis.jackson@brex-demo.com,Finance,Travel & Lodging,Airbnb,494.78,USD,3000,False,
TXN-00707,2024-04-03,EMP-1711,Travis Jackson,travis.jackson@brex-demo.com,Finance,Professional Services,Deloitte Consulting,4824.83,USD,5000,False,Enough wife become six your.
TXN-00807,2024-04-03,EMP-5333,Lisa Brown,lisa.brown@brex-demo.com,Finance,Travel & Lodging,Airbnb,1011.61,USD,3000,False,
TXN-00861,2024-04-03,EMP-6514,Carlos Hanson,carlos.hanson@brex-demo.com,Finance,Professional Services,Deloitte Consulting,7680.89,USD,5000,True,
TXN-00954,2024-04-03,EMP-1409,Christopher Henry,christopher.henry@brex-demo.com,Engineering,Hardware,CDW,2765.41,USD,2500,True,
TXN-01349,2024-04-03,EMP-4527,Nathaniel Carney,nathaniel.carney@brex-demo.com,Sales,Travel & Lodging,Enterprise Rent-A-Car,861.63,USD,3000,False,
TXN-01778,2024-04-03,EMP-4657,Andrea Mccann,andrea.mccann@brex-demo.com,Engineering,Hardware,Apple Business,2493.51,USD,2500,False,
TXN-01787,2024-04-03,EMP-7873,David Baker,david.baker@brex-demo.com,Marketing,Meals & Entertainment,Starbucks,297.11,USD,150,True,
TXN-01989,2024-04-03,EMP-6514,Carlos Hanson,carlos.hanson@brex-demo.com,Finance,Professional Services,Accenture,4825.0,USD,5000,False,
TXN-02071,2024-04-03,EMP-7224,Jaclyn Howard,jaclyn.howard@brex-demo.com,Finance,Professional Services,McKinsey & Co,6004.58,USD,5000,True,Stuff plan likely together film amount.
TXN-02194,2024-04-03,EMP-2824,Ryan Hines,ryan.hines@brex-demo.com,Engineering,Meals & Entertainment,Starbucks,27.95,USD,150,False,
TXN-02346,2024-04-03,EMP-5557,Bradley Mccullough,bradley.mccullough@brex-demo.com,Sales,Meals & Entertainment,DoorDash,210.74,USD,150,True,
TXN-02361,2024-04-03,EMP-2674,Tina Johnson,tina.johnson@brex-demo.com,Finance,Professional Services,Freelancer Invoice,2540.49,USD,5000,False,
TXN-02435,2024-04-03,EMP-4527,Nathaniel Carney,nathaniel.carney@brex-demo.com,Sales,Travel & Lodging,United Airlines,3204.79,USD,3000,True,Eat measure life team quickly believe wonder drug five.
TXN-02446,2024-04-03,EMP-3547,Crystal Allen,crystal.allen@brex-demo.com,Sales,Meals & Entertainment,Local Bistro,369.65,USD,150,True,
TXN-02646,2024-04-03,EMP-6514,Carlos Hanson,carlos.hanson@brex-demo.com,Finance,Professional Services,McKinsey & Co,7082.72,USD,5000,True,Analysis last my doctor fund student free fight.
TXN-02672,2024-04-03,EMP-6881,Matthew Allen,matthew.allen@brex-demo.com,Finance,Office Supplies,Staples,103.99,USD,200,False,
TXN-03085,2024-04-03,EMP-1409,Christopher Henry,christopher.henry@brex-demo.com,Engineering,Office Supplies,Staples,103.2,USD,200,False,
TXN-03119,2024-04-03,EMP-3547,Crystal Allen,crystal.allen@brex-demo.com,Sales,Software & SaaS,Heroku,1815.03,USD,1000,True,
TXN-03252,2024-04-03,EMP-1711,Travis Jackson,travis.jackson@brex-demo.com,Finance,Meals & Entertainment,OpenTable Restaurant,153.55,USD,150,True,
TXN-03372,2024-04-03,EMP-6514,Carlos Hanson,carlos.hanson@brex-demo.com,Finance,Software & SaaS,Datadog,902.05,USD,1000,False,
TXN-03700,2024-04-03,EMP-4257,Timothy White,timothy.white@brex-demo.com,Marketing,Advertising,Google Ads,6821.01,USD,10000,False,
TXN-03776,2024-04-03,EMP-2519,Cody Wilson,cody.wilson@brex-demo.com,Finance,Travel & Lodging,Enterprise Rent-A-Car,3248.98,USD,3000,True,Professor least leader near new artist personal explain evidence.
TXN-04085,2024-04-03,EMP-7224,Jaclyn Howard,jaclyn.howard@brex-demo.com,Finance,Professional Services,Local Law Firm LLP,6249.89,USD,5000,True,
TXN-04155,2024-04-03,EMP-6635,Rachel Klein,rachel.klein@brex-demo.com,Finance,Professional Services,Accenture,2595.8,USD,5000,False,
TXN-04217,2024-04-03,EMP-8359,Rhonda Gutierrez,rhonda.gutierrez@brex-demo.com,Sales,Advertising,Google Ads,7568.37,USD,10000,False,
TXN-04227,2024-04-03,EMP-1488,Courtney Thomas,courtney.thomas@brex-demo.com,Marketing,Advertising,The Trade Desk,13152.82,USD,10000,True,
TXN-04714,2024-04-03,EMP-2535,Timothy Humphrey,timothy.humphrey@brex-demo.com,Marketing,Advertising,AdRoll,14242.01,USD,10000,True,Movement reality behind where ten.
TXN-00003,2024-04-04,EMP-2584,Mark Jacobs,mark.jacobs@brex-demo.com,Finance,Office Supplies,Office Depot,251.06,USD,200,True,
TXN-00228,2024-04-04,EMP-6881,Matthew Allen,matthew.allen@brex-demo.com,Finance,Hardware,CDW,1513.8,USD,2500,False,
TXN-00401,2024-04-04,EMP-2674,Tina Johnson,tina.johnson@brex-demo.com,Finance,Professional Services,McKinsey & Co,1043.81,USD,5000,False,
TXN-00609,2024-04-04,EMP-5012,Frances Pierce,frances.pierce@brex-demo.com,Engineering,Hardware,B&H Photo,733.66,USD,2500,False,Start quality from despite although fight factor all describe.
